IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,OperatorID,UsageTypeID,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.DistanceUnit,UsageCost,ConnectionID,ConnectionTypeID,LevelID,Amps,Voltage,PowerKW,CurrentTypeID,Quantity
False,2016-06-04 02:37:00,68020,A9AB45E1-4274-4D65-B5FA-45BEB14EA8CB,26,157.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68366,Vlietweg 14A,Vlietweg 14A,Westland,2671 ND,159,51.9852561950684,4.21665334701538,0,0.00 jaarabonnement,94708.0,25.0,2.0,16.0,400.0,3.7,10.0,2.0
False,2016-06-04 02:37:00,68019,527A9F0A-4FB5-4AFA-A961-59C4DFAE4E1E,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68365,Annie M.G. Schmidtstraat 11,Annie M.G. Schmidtstraat 11,Wageningen,6708 TE,159,51.98519,5.64466,0,0.00 jaarabonnement,94705.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68018,6A8F8B88-0485-4DFF-B919-0A3D18F9A6D1,26,179.0,1.0,2.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68364,Bronland,Bronland,Wageningen,6708 PE,159,51.984398,5.666611,0,0.00 afhankelijk van pas,94702.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68017,C79F6A09-7EE9-421E-A685-980C2AEBB2AC,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68363,Waalstraat 36-148,Waalstraat 36-148,Arnhem,6826 BR,159,51.9839683,5.9425414,0,0.00 jaarabonnement,94700.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68016,A704E205-7610-4305-9C46-FE90B80D4579,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68362,Cesar Domelastraat 14,Cesar Domelastraat 14,Rotterdam,3059 PM,159,51.98077,4.58967,0,0.00 jaarabonnement,94698.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68015,AD71DF2C-01B4-4E20-87CA-612F3202E7DB,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68361,Reijmerweg 20,Reijmerweg 20,Renkum,6871 HD,159,51.97841,5.73922,0,0.00 jaarabonnement,94697.0,25.0,2.0,16.0,400.0,5.0,10.0,2.0
False,2016-06-04 02:37:00,68014,C4A8DFD1-B948-47BC-B516-A48166DF60A5,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68360,Jogchem van der Houtweg 14,Jogchem van der Houtweg 14,Westland,2678 HA,159,51.97458,4.22268,0,0.00 jaarabonnement,94695.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68013,B677646C-5B01-48DD-B584-2A70AE42A5A9,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68359,Jogchem van der Houtweg 1,Jogchem van der Houtweg 1,Westland,2678 AG,159,51.97381,4.22726,0,0.00 jaarabonnement,94694.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68012,3C9F412A-065D-4E1C-9312-5947FDFB9829,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68358,Carel Willinksingel 294,Carel Willinksingel 294,Rotterdam,3059 WD,159,51.96912,4.5816,0,0.00 jaarabonnement,94690.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68011,045CC498-BC96-431E-A7C8-4A87A031A063,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68357,Bastiaan Bosstraat 23,Bastiaan Bosstraat 23,Zederik,4128 SE,159,51.96569,5.03111,0,0.00 jaarabonnement,94689.0,25.0,2.0,16.0,400.0,5.0,10.0,2.0
False,2016-06-04 02:37:00,68010,309E9C57-EF26-4BF0-AD46-79E83D07F029,26,179.0,1.0,2.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68356,Cuneraweg 12,Cuneraweg 12,Rhenen,3911 RN,159,51.958503,5.608589,0,0.00 afhankelijk van pas,94687.0,25.0,2.0,16.0,400.0,22.0,10.0,2.0
False,2016-06-04 02:37:00,68009,689624AE-3341-42C9-B1ED-7D5610A978A0,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68355,Bovendijk 162,Bovendijk 162,Rotterdam,3045 PD,159,51.95484,4.45732,0,0.00 jaarabonnement,94686.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68008,60485385-33FC-4B4C-9FC1-7F1C195C3F50,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68354,Regiment van Heutszstraat,Regiment van Heutszstraat,Krimpenerwaard,2871,159,51.9516,4.84445,0,0.00 jaarabonnement,94684.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68007,20916CAA-879D-4BE0-88FA-9EA46F5E886E,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68353,Koestraat 80g,Koestraat 80g,Krimpenerwaard,2871 DS,159,51.94593,4.84928,0,0.00 jaarabonnement,94682.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68006,AEA0BAB2-435D-4106-B37B-8F64B6D586B9,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68352,Evenaar 189,Evenaar 189,Rotterdam,3067 DA,159,51.94454,4.56121,0,0.00 jaarabonnement,94680.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68005,BD4D0308-A2D6-44D4-9BAE-53FDE7D26B9C,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68351,Meester J.M. de Kempenaersingel 9,Meester J.M. de Kempenaersingel 9,Arnhem,6836 MJ,159,51.940879,5.8954861,0,0.00 jaarabonnement,94678.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68004,40CBAC0F-1A9A-4EE1-B6A6-84C7F18500CC,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68350,Gordelweg 95A,Gordelweg 95A,Rotterdam,3037 AM,159,51.94014,4.47168,0,0.00 jaarabonnement,94676.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68003,61F46A9A-2581-4E39-A96E-A9F13DB8999A,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68349,Lisstraat 4C,Lisstraat 4C,Rotterdam,3037 RD,159,51.9385,4.47715,0,0.00 jaarabonnement,94674.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-05 00:50:00,68002,5087F40B-6E4E-4E4B-BF32-1B56BE7F226A,1,73.0,1.0,1.0,50,2016-06-05 00:50:00,3,2016-06-04 02:37:00,100,68348,A27,A27,Oosterhout,4904 SN,159,51.62657611681036,4.869681462457267,0,0.00 jaarabonnement,94673.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68001,F09601AF-EA17-4EDF-BD62-678600D12A02,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68347,Schiekade 44C-03,Schiekade 44C-03,Rotterdam,3032 AJ,159,51.9304,4.47135,0,0.00 jaarabonnement,94671.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,68000,154E30D8-8F6A-4CDB-AFC8-BE2F1CAE51FB,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68346,Clazina Kouwenbergzoom 296,Clazina Kouwenbergzoom 296,Rotterdam,3065 HG,159,51.92755,4.55479,0,0.00 jaarabonnement,94669.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67999,BE308ECB-7168-40B1-A8F8-B65ED5D55478,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68345,Vriendenlaan 21,Vriendenlaan 21,Rotterdam,3032 XJ,159,51.92747,4.48323,0,0.00 jaarabonnement,94667.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67998,7696084B-17AD-4A02-B76E-1A651F20B06B,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68344,Fresia 215,Fresia 215,Krimpen aan den IJssel,2925 EM,159,51.92306,4.6231,0,0.00 jaarabonnement,94665.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67997,1C4EA5CF-FD0C-4A44-AE9E-7E3F54CB6E33,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68343,Bajonetstraat 17E,Bajonetstraat 17E,Rotterdam,3014 ZA,159,51.91861,4.46102,0,0.00 jaarabonnement,94663.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67996,565ADF30-D3AD-497E-9440-EBEB65C03E76,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68342,Meerkoetstraat 11,Meerkoetstraat 11,Krimpen aan den IJssel,2922 GL,159,51.91427,4.59587,0,0.00 jaarabonnement,94661.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67995,B95EE1A2-39EC-4493-AEA7-5C46BCCA6F0C,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68341,Bas de Blokrede 45,Bas de Blokrede 45,Capelle aan den IJssel,2901 CA,159,51.91424,4.5593,0,0.00 jaarabonnement,94659.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67994,E3C920EF-3B3F-44FA-A44A-1E35A310C744,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68340,Keerkleppad 3,Keerkleppad 3,Rotterdam,3063 SG,159,51.91107,4.52202,0,0.00 jaarabonnement,94657.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2019-09-02 23:30:00,67993,FEC7FB9D-F806-438B-AC25-EEC041E8BE1E,1,73.0,1.0,1.0,50,2019-09-02 23:30:00,3,2016-06-04 02:37:00,100,68339,Berkenblad 17,Berkenblad 17,Westvoorne,3233 SR,159,51.9076107535068,4.09957093457638,0,0.00 jaarabonnement,94655.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67992,8E487A33-EEA0-4A18-96CA-306079746B30,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68338,Sint Martinusstraat 18,Sint Martinusstraat 18,Montferland,7037 AB,159,51.9071,6.19115,0,0.00 jaarabonnement,94654.0,25.0,2.0,16.0,400.0,5.0,10.0,2.0
False,2016-06-04 02:37:00,67991,17D1DCF8-C77D-43EC-9E3F-5D8AEF922B3E,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68337,Bennekomseweg 78,Bennekomseweg 78,Renkum,6871 KG,159,51.90371,5.62483,0,0.00 jaarabonnement,94653.0,25.0,2.0,16.0,400.0,5.0,10.0,2.0
False,2016-06-04 02:37:00,67990,95284B6F-9702-4A91-9B66-68B07DFCF682,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68336,Staaldiepseweg 8,Staaldiepseweg 8,Brielle,3231 ND,159,51.90368,4.20444,0,0.00 jaarabonnement,94652.0,25.0,2.0,16.0,400.0,5.0,10.0,2.0
False,2016-06-04 02:37:00,67989,C9396CF9-D825-487B-BFE6-6594526D977F,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68335,Zuidzijde 30,Zuidzijde 30,Rotterdam,3181 JD,159,51.90251,4.2385,0,0.00 jaarabonnement,94650.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67988,813DE345-B463-48E9-9FBF-E161D15C0A9F,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68334,Hilledijk 259,Hilledijk 259,Rotterdam,3074 GC,159,51.89859,4.50932,0,0.00 jaarabonnement,94648.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67987,20133002-D9AC-489C-A7C1-0AC8EEE0A1D8,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68333,Gaffelaar 2,Gaffelaar 2,Brielle,3232 TB,159,51.89382,4.16002,0,0.00 jaarabonnement,94646.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67986,58A0808A-16DA-495F-9E4D-75A9CBB20ECE,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68332,Boergoensevliet 85A,Boergoensevliet 85A,Rotterdam,3082 KK,159,51.88921,4.46714,0,0.00 jaarabonnement,94644.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67985,7B4EF36F-3CAF-40D1-A228-5803A0398FE0,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68331,Moeraszegge 2,Moeraszegge 2,Molenwaard,2957 RL,159,51.88647996,4.68059089,0,0.00 jaarabonnement,94642.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67984,E8755585-675B-4ABA-A6FE-7332DF1E53BE,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68330,Aalsdijk 30,Aalsdijk 30,Rotterdam,3079 RK,159,51.88356,4.54417,0,0.00 jaarabonnement,94640.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67983,548AF6FE-6D88-4740-B5A6-0E8EF63C93EC,26,157.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68329,Muggenborch 12,Muggenborch 12,Tiel,4013 CJ,159,51.8813574,5.373957,0,0.00 jaarabonnement,94639.0,25.0,2.0,16.0,400.0,22.0,10.0,2.0
False,2016-06-04 02:37:00,67982,E69BDEAA-4CCF-43A9-9A98-EE24D444F1FB,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68328,2e Slag 9,2e Slag 9,Westvoorne,3235 CR,159,51.87668,4.04589,0,0.00 jaarabonnement,94637.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67981,FF49F3B2-5F82-4623-8940-C8CC5618C520,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68327,Tinstraat 24,Tinstraat 24,Ridderkerk,2984 AN,159,51.87199,4.60985,0,0.00 jaarabonnement,94636.0,25.0,2.0,16.0,400.0,5.0,10.0,2.0
False,2016-06-04 02:37:00,67980,3852F9D1-495F-4622-9B21-686798A63E68,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68326,Jupiterlaan 13,Jupiterlaan 13,Westvoorne,3235 TA,159,51.87118,4.07374,0,0.00 jaarabonnement,94634.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67979,DE6D62C4-24E0-4A0A-ACCD-518F29E8DB9C,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68325,Swinsedreef 22c,Swinsedreef 22c,Westvoorne,3235 AR,159,51.87035,4.05352,0,0.00 jaarabonnement,94632.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67978,16DC3957-169A-429A-A62C-F342AA42EA00,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68324,Patrijs 8,Patrijs 8,Ridderkerk,2986 CA,159,51.86505,4.61228,0,0.00 jaarabonnement,94630.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67977,E4435836-39AC-44AF-A25A-4683A8F7260C,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68323,Pastoor Apeldoornpad 2,Pastoor Apeldoornpad 2,Rotterdam,3191 AJ,159,51.86369,4.35664,0,0.00 jaarabonnement,94628.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67976,AB05F7D0-62E5-4328-92FD-58EA492E7AAE,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68322,Oostzijdsepad 2,Oostzijdsepad 2,Rotterdam,3194 TC,159,51.8634,4.37318,0,0.00 jaarabonnement,94626.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67975,1477E8D4-C334-4C46-87BA-28F8F62D05E0,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68321,Ghijseland 351,Ghijseland 351,Albrandswaard,3161 VW,159,51.85703,4.4309,0,0.00 jaarabonnement,94624.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67974,76C80679-BBF0-473B-802D-FDE0B029A919,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68320,Voordijk 379,Voordijk 379,Barendrecht,2993 BC,159,51.85585,4.50428,0,0.00 jaarabonnement,94623.0,25.0,2.0,16.0,400.0,5.0,10.0,2.0
False,2016-06-04 02:37:00,67973,0CE472D7-F533-4334-8972-2356A45D1FFB,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68319,Klimop 14,Klimop 14,Albrandswaard,3171 PX,159,51.85452,4.39948,0,0.00 jaarabonnement,94621.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67972,9E45578B-A2F6-41AE-B571-BC94ED18CCAA,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68318,Middenbaan 33a,Middenbaan 33a,Barendrecht,2991 CS,159,51.85375,4.54017,0,0.00 jaarabonnement,94619.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67971,7BBADBCC-EECF-47F6-A836-A6D9E59AE46B,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68317,Dokter Schöyerstraat 213,Dokter Schöyerstraat 213,Gorinchem,4205 KW,159,51.8433255,4.955634,0,0.00 jaarabonnement,94617.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67970,6D3C880A-9060-4E89-B5EF-1038D983214E,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68316,Voordijk 1,Voordijk 1,Giessenlanden,4209 SB,159,51.84240459,4.9247781,0,0.00 jaarabonnement,94615.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67969,D376D1F8-4DB9-49BC-BCF1-28B1929931F1,26,157.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68315,Sportlaan 4A,Sportlaan 4A,Giessenlanden,4209 AX,159,51.8419315695743,4.9196120991669,0,0.00 jaarabonnement,94614.0,25.0,2.0,16.0,400.0,22.0,10.0,2.0
False,2016-06-04 02:37:00,67968,A6682961-0FF2-4F75-97F8-7DDD54BD7F22,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68314,Margriethof 58,Margriethof 58,Papendrecht,3355 EM,159,51.840481,4.70026856,0,0.00 jaarabonnement,94612.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67967,E36AA0DA-01BE-475F-BD40-6E774AD0C2CF,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68313,Douwes Dekkerlaan 29,Douwes Dekkerlaan 29,Papendrecht,3351 CH,159,51.83247261,4.67774091,0,0.00 jaarabonnement,94610.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67966,F503E90C-1225-442E-91B7-AC3D6C78D53D,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68312,Beethovenstraat 1,Beethovenstraat 1,Sliedrecht,3363 LK,159,51.82892617,4.73849216,0,0.00 jaarabonnement,94608.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67965,630661D5-98F8-4EFA-8A7D-24F4BD67CB24,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68311,Trapezium 120,Trapezium 120,Sliedrecht,3364 DL,159,51.82502,4.79951,0,0.00 jaarabonnement,94606.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67964,FE57DA3E-3D5E-44FB-A693-B98BC4F52A26,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68310,Lede 13,Lede 13,Nissewaard,3209 AT,159,51.82403,4.34284,0,0.00 jaarabonnement,94601.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67963,480C1272-C3FA-4F5D-9C1C-79EB19CE7532,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68309,Colijnweg 31,Colijnweg 31,Zwijndrecht,3332 CK,159,51.82249503,4.66001902,0,0.00 jaarabonnement,94599.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67962,5308C10C-AA04-420F-97D1-79D23910B5BC,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68308,Sigarenmaker 26,Sigarenmaker 26,Oud-Beijerland,3263 CG,159,51.82177666,4.3955824,0,0.00 jaarabonnement,94597.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67961,D0D0F363-848C-4C9D-874F-667196B0F5C0,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68307,Johan Vermeerstraat 19,Johan Vermeerstraat 19,Oud-Beijerland,3262 HK,159,51.81738391,4.40042027,0,0.00 jaarabonnement,94595.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67960,70093699-DB24-4602-BE21-DDD58A5099E6,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68306,Roosstraat 6,Roosstraat 6,Zwijndrecht,3333 SL,159,51.81280831,4.63014759,0,0.00 jaarabonnement,94593.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67959,E97BACEC-26CD-4BFF-AA7E-96D5B204DCC6,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68305,Aston Martinlaan 37,Aston Martinlaan 37,Oud-Beijerland,3261 NB,159,51.81189,4.42375,0,0.00 jaarabonnement,94592.0,25.0,2.0,16.0,400.0,5.0,10.0,2.0
False,2016-06-04 02:37:00,67958,D4480BBC-B586-4C4C-88B4-FC52ED8E23EA,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68304,Hinder,Hinder,Goeree-Overflakkee,3251 LE,159,51.8117064,4.0239203,0,0.00 jaarabonnement,94590.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67957,221C91B1-4535-4758-8179-FE015B088D3D,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68303,Erasmuslaan 2,Erasmuslaan 2,Dordrecht,3314 AD,159,51.8079047,4.65752592,0,0.00 jaarabonnement,94588.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67956,75DFA446-DDF5-4B27-B9B2-F76B6F79478F,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68302,Van den Broek-erf 282,Van den Broek-erf 282,Dordrecht,3315 SN,159,51.80427598,4.72733851,0,0.00 jaarabonnement,94586.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67955,93CB7249-4CC9-4D33-8524-FF2CF1EDF411,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68301,'s-Gravendeelsedijk 10,'s-Gravendeelsedijk 10,Dordrecht,3316 CA,159,51.80406,4.6453,0,0.00 jaarabonnement,94584.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67954,84046171-A463-4C35-8FC6-E84ECFB5B32B,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68300,Heysterbachstraat 91,Heysterbachstraat 91,Dordrecht,3312 JH,159,51.80179372,4.68435624,0,0.00 jaarabonnement,94582.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67953,A4E8D6F4-D1FA-43D3-BC3D-6CD5A55E131B,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68299,Viottakade,Viottakade,Dordrecht,3314 EV,159,51.8015582,4.6552005,0,0.00 jaarabonnement,94580.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67951,CC6A514A-8577-4596-8627-CAE950ED740E,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68297,Van Heesenstraat 4,Van Heesenstraat 4,Binnenmaas,3295 AW,159,51.77757,4.62218,0,0.00 jaarabonnement,94577.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67950,E9CB6247-4B5F-4908-B7D2-DEDB8CD75438,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68296,Essenburg 121,Essenburg 121,Dordrecht,3328 CE,159,51.77559,4.673652,0,0.00 jaarabonnement,94575.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67949,56123881-0661-49D6-94FC-62F283919355,26,103.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68295,Bolkafstraat,Bolkafstraat,Binnenmaas,3295 TA,159,51.77534739,4.610278,0,0.00 jaarabonnement,94573.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
False,2016-06-04 02:37:00,67948,A29981C0-4DEC-491A-BBF8-9A92AE8C315D,26,73.0,1.0,1.0,50,2016-06-04 02:37:00,3,2016-06-04 02:37:00,100,68294,Goudplevier 157,Goudplevier 157,Oss,5348 ZC,159,51.77228,5.54817,0,0.00 jaarabonnement,94572.0,25.0,2.0,16.0,400.0,11.0,10.0,2.0
